State,SETTLEMENTDATE,TOTALDEMAND,RRP,Precipitation,AirTemp,Humidity,WindSpeed
SA1,2001-12-04 12:30:00,1556.56333,48.13,0.0,20.0,40.0,20.5
SA1,2001-12-04 13:00:00,1577.94167,39.96,0.0,21.3,35.0,24.1
SA1,2001-12-04 13:30:00,1587.395,37.73,0.0,21.4,36.0,18.4
SA1,2001-12-04 14:00:00,1596.27667,38.17,0.0,21.3,35.0,18.4
SA1,2001-12-04 14:30:00,1576.97,30.4,0.0,20.8,34.0,16.6
SA1,2001-12-04 15:00:00,1569.49333,33.01,0.0,21.5,36.0,16.6
SA1,2001-12-04 15:30:00,1569.82667,32.41,0.0,22.4,35.0,20.5
SA1,2001-12-04 16:00:00,1575.86833,32.22,0.0,22.0,33.0,18.4
SA1,2001-12-04 16:30:00,1559.09,28.63,0.0,22.3,36.0,16.6
SA1,2001-12-04 17:00:00,1545.60667,29.04,0.0,21.9,37.0,18.4
SA1,2001-12-04 17:30:00,1518.46,29.71,0.0,21.2,40.0,18.4
SA1,2001-12-04 18:00:00,1465.33333,26.46,0.0,21.0,41.0,20.5
SA1,2001-12-04 18:30:00,1434.555,26.26,0.0,19.9,44.0,20.5
SA1,2001-12-04 19:00:00,1391.49167,26.29,0.0,18.4,47.0,22.3
SA1,2001-12-04 19:30:00,1368.07333,26.31,0.0,17.6,49.0,20.5
SA1,2001-12-04 20:00:00,1386.85667,26.4,0.0,16.7,50.0,14.8
SA1,2001-12-04 20:30:00,1429.57833,27.7,0.0,15.9,54.0,13.0
SA1,2001-12-04 21:00:00,1423.37,27.36,0.0,15.5,53.0,22.3
SA1,2001-12-04 21:30:00,1407.61333,27.4,0.0,15.0,57.0,24.1
SA1,2001-12-04 22:00:00,1380.39833,23.02,0.0,15.1,56.0,24.1
SA1,2001-12-04 22:30:00,1351.92167,26.39,0.0,15.3,56.0,24.1
SA1,2001-12-04 23:00:00,1370.78333,26.23,0.0,15.5,54.0,16.6
SA1,2001-12-05 00:00:00,1476.49333,27.75,0.0,15.6,54.0,24.1
SA1,2001-12-05 00:30:00,1483.46167,25.76,0.0,15.6,54.0,24.1
SA1,2001-12-05 01:00:00,1498.08167,25.27,0.0,15.8,50.0,22.3
SA1,2001-12-05 01:30:00,1407.51167,55.49,0.0,15.8,47.0,22.3
SA1,2001-12-05 02:00:00,1298.44,21.51,0.0,15.6,47.0,20.5
SA1,2001-12-05 02:30:00,1231.42833,20.9,0.0,15.3,46.0,18.4
SA1,2001-12-05 03:00:00,1171.33333,20.08,0.0,15.0,45.0,20.5
SA1,2001-12-05 03:30:00,1133.185,17.8,0.0,14.7,46.0,20.5
SA1,2001-12-05 04:00:00,1108.025,17.35,0.0,14.7,44.0,18.4
SA1,2001-12-05 04:30:00,1124.84167,18.77,0.0,14.5,45.0,18.4
SA1,2001-12-05 05:00:00,1138.71,22.18,0.0,14.4,48.0,16.6
SA1,2001-12-05 05:30:00,1175.27,28.71,0.0,14.1,50.0,14.8
SA1,2001-12-05 06:00:00,1229.04667,29.66,0.0,14.1,50.0,11.2
SA1,2001-12-05 06:30:00,1325.645,30.09,0.0,14.1,50.0,11.2
SA1,2001-12-05 07:00:00,1433.98333,33.92,0.0,14.7,48.0,13.0
SA1,2001-12-05 07:30:00,1512.39667,26.8,0.0,14.9,46.0,13.0
SA1,2001-12-05 08:00:00,1507.04833,30.2,0.0,15.8,41.0,20.5
SA1,2001-12-05 08:30:00,1496.82833,26.28,0.0,17.0,39.0,13.0
SA1,2001-12-05 09:00:00,1499.77667,26.25,0.0,18.3,38.0,7.6
SA1,2001-12-05 09:30:00,1498.39,26.47,0.0,19.4,36.0,7.6
SA1,2001-12-05 10:00:00,1514.93833,26.76,0.0,19.7,35.0,16.6
SA1,2001-12-05 10:30:00,1525.77,26.41,0.0,20.1,34.0,13.0
SA1,2001-12-05 11:00:00,1512.75167,26.32,0.0,20.9,33.0,14.8
SA1,2001-12-05 11:30:00,1528.96833,26.26,0.0,20.9,30.0,13.0
SA1,2001-12-05 12:00:00,1524.39167,26.3,0.0,22.1,31.0,13.0
SA1,2001-12-05 12:30:00,1547.78333,26.3,0.0,22.7,30.0,13.0
SA1,2001-12-05 13:00:00,1576.81833,26.3,0.0,23.1,27.0,9.4
SA1,2001-12-05 13:30:00,1589.1,26.3,0.0,23.6,30.0,9.4
SA1,2001-12-05 14:00:00,1605.05333,26.3,0.0,24.3,27.0,11.2
SA1,2001-12-05 14:30:00,1608.91667,26.3,0.0,24.6,28.0,13.0
SA1,2001-12-05 15:00:00,1586.96,26.31,0.0,24.7,27.0,11.2
SA1,2001-12-05 15:30:00,1541.53833,26.3,0.0,24.3,26.0,9.4
SA1,2001-12-05 16:00:00,1561.725,24.03,0.0,22.7,35.0,13.0
SA1,2001-12-05 16:30:00,1556.74,22.76,0.0,21.9,37.0,11.2
SA1,2001-12-05 17:00:00,1533.515,23.57,0.0,20.2,51.0,7.6
SA1,2001-12-05 17:30:00,1518.135,25.91,0.0,19.9,51.0,7.6
SA1,2001-12-05 18:00:00,1482.35833,23.91,0.0,19.8,55.0,0.0
SA1,2001-12-05 18:30:00,1460.66,22.69,0.0,19.3,58.0,7.6
SA1,2001-12-05 19:00:00,1449.52167,22.22,0.4,18.2,68.0,9.4
SA1,2001-12-05 19:30:00,1439.43667,24.32,0.8,17.5,76.0,7.6
SA1,2001-12-05 20:00:00,1445.455,23.62,1.0,16.5,72.0,7.6
SA1,2001-12-05 20:30:00,1443.08,23.93,1.4,16.4,74.0,3.6
SA1,2001-12-05 21:00:00,1411.34833,22.25,1.6,16.3,79.0,9.4
SA1,2001-12-05 21:30:00,1375.99833,23.54,1.8,16.1,79.0,9.4
SA1,2001-12-05 22:00:00,1355.67,21.34,1.8,15.9,80.0,11.2
SA1,2001-12-05 22:30:00,1331.04167,23.89,2.0,16.2,74.0,11.2
SA1,2001-12-05 23:00:00,1351.10333,22.2,2.0,16.1,74.0,11.2
SA1,2001-12-05 23:30:00,1383.67333,26.15,2.0,16.4,66.0,13.0
SA1,2001-12-06 00:00:00,1465.49,26.24,2.0,17.0,58.0,18.4
SA1,2001-12-06 00:30:00,1458.58833,24.64,2.0,17.1,55.0,18.4
SA1,2001-12-06 01:00:00,1466.08,22.82,2.0,17.6,53.0,20.5
SA1,2001-12-06 01:30:00,1385.67667,28.75,2.0,17.7,54.0,13.0
SA1,2001-12-06 02:00:00,1279.63333,19.79,2.0,18.2,51.0,14.8
SA1,2001-12-06 02:30:00,1220.98667,17.18,2.0,17.5,55.0,13.0
SA1,2001-12-06 03:00:00,1178.93,16.25,2.0,17.4,55.0,9.4
SA1,2001-12-06 03:30:00,1145.20333,15.39,2.0,17.0,61.0,9.4
SA1,2001-12-06 04:00:00,1138.75667,15.09,2.0,17.1,60.0,9.4
SA1,2001-12-06 04:30:00,1139.78833,15.35,2.0,16.5,68.0,7.6
SA1,2001-12-06 05:00:00,1165.39667,16.88,2.0,16.2,75.0,3.6
SA1,2001-12-06 05:30:00,1204.91833,23.86,2.6,15.7,79.0,9.4
SA1,2001-12-06 06:00:00,1283.68333,26.21,3.4,15.4,85.0,7.6
SA1,2001-12-06 06:30:00,1371.41167,25.73,3.8,15.6,85.0,9.4
SA1,2001-12-06 07:00:00,1514.34167,29.59,4.4,15.8,86.0,7.6
SA1,2001-12-06 07:30:00,1593.09333,26.24,5.2,16.1,86.0,9.4
SA1,2001-12-06 08:00:00,1577.24833,26.3,5.2,16.3,86.0,11.2
SA1,2001-12-06 08:30:00,1567.39333,26.3,5.4,16.8,87.0,11.2
SA1,2001-12-06 09:00:00,1567.4,26.3,5.4,17.9,85.0,9.4
SA1,2001-12-06 09:30:00,1574.605,26.3,0.0,18.6,83.0,13.0
SA1,2001-12-06 10:00:00,1570.68167,26.3,0.0,19.1,76.0,16.6
SA1,2001-12-06 10:30:00,1596.495,26.41,0.0,19.5,73.0,20.5
SA1,2001-12-06 11:00:00,1596.985,26.17,0.0,20.2,70.0,18.4
SA1,2001-12-06 11:30:00,1621.775,26.27,0.0,20.6,68.0,22.3
SA1,2001-12-06 12:00:00,1606.23667,26.3,0.0,21.8,62.0,22.3
SA1,2001-12-06 12:30:00,1610.28,26.3,0.0,21.5,61.0,24.1
SA1,2001-12-06 13:00:00,1643.195,26.3,0.0,22.2,58.0,16.6
SA1,2001-12-06 13:30:00,1652.76333,26.3,0.0,22.1,57.0,20.5
SA1,2001-12-06 14:00:00,1658.10167,26.3,0.0,22.4,56.0,22.3
SA1,2001-12-06 14:30:00,1638.885,25.1,0.0,21.4,56.0,24.1
SA1,2001-12-06 15:00:00,1643.795,24.85,0.0,22.9,50.0,20.5
SA1,2001-12-06 15:30:00,1636.43833,24.48,0.0,22.9,50.0,22.3
SA1,2001-12-06 16:00:00,1622.295,26.3,0.0,23.7,46.0,25.9
SA1,2001-12-06 16:30:00,1605.55333,26.3,0.0,23.8,45.0,22.3
SA1,2001-12-06 17:00:00,1580.07167,26.27,0.0,23.8,42.0,25.9
SA1,2001-12-06 17:30:00,1554.74833,26.24,0.0,23.0,51.0,25.9
SA1,2001-12-06 18:00:00,1530.96167,26.3,0.0,20.7,61.0,20.5
SA1,2001-12-06 18:30:00,1483.63667,26.3,0.0,19.3,64.0,18.4
SA1,2001-12-06 19:00:00,1457.94,26.2,0.0,18.4,66.0,20.5
SA1,2001-12-06 19:30:00,1434.555,26.3,0.0,17.9,66.0,14.8
SA1,2001-12-06 20:00:00,1438.91,26.3,0.0,17.3,69.0,13.0
SA1,2001-12-06 20:30:00,1456.08667,26.27,0.0,16.9,67.0,14.8
SA1,2001-12-06 21:00:00,1454.47167,24.74,0.0,16.6,69.0,13.0
SA1,2001-12-06 21:30:00,1415.51833,23.72,0.0,16.8,67.0,18.4
SA1,2001-12-06 22:00:00,1367.79667,19.28,0.0,16.6,73.0,14.8
SA1,2001-12-06 22:30:00,1351.13667,24.59,0.0,16.4,75.0,13.0
SA1,2001-12-06 23:00:00,1365.48667,23.21,0.0,16.3,75.0,11.2
SA1,2001-12-06 23:30:00,1403.145,26.24,0.0,16.0,76.0,9.4
SA1,2001-12-07 00:00:00,1488.78833,26.3,0.0,15.9,75.0,11.2
SA1,2001-12-07 00:30:00,1461.72667,25.07,0.0,15.4,76.0,11.2
SA1,2001-12-07 01:00:00,1494.85667,26.25,0.0,15.1,75.0,11.2
SA1,2001-12-07 01:30:00,1400.455,27.42,0.0,14.9,75.0,9.4
SA1,2001-12-07 02:00:00,1290.22167,24.21,0.0,15.2,68.0,11.2
SA1,2001-12-07 02:30:00,1199.50167,18.86,0.0,15.1,66.0,9.4
SA1,2001-12-07 03:00:00,1152.00833,17.23,0.0,14.7,69.0,11.2
SA1,2001-12-07 03:30:00,1127.775,16.12,0.0,14.4,70.0,9.4
SA1,2001-12-07 04:00:00,1103.23667,15.31,0.0,14.5,68.0,9.4
SA1,2001-12-07 04:30:00,1108.44167,17.66,0.0,14.1,65.0,11.2
SA1,2001-12-07 05:00:00,1117.58,18.48,0.0,13.8,67.0,9.4
SA1,2001-12-07 05:30:00,1158.83,25.31,0.0,14.0,65.0,13.0
SA1,2001-12-07 06:00:00,1221.64833,29.35,0.0,13.7,68.0,9.4
SA1,2001-12-07 06:30:00,1316.05,27.86,0.0,13.7,67.0,11.2
SA1,2001-12-07 07:00:00,1437.475,36.75,0.0,13.9,64.0,7.6
SA1,2001-12-07 07:30:00,1517.30667,26.95,0.0,14.3,60.0,13.0
SA1,2001-12-07 08:00:00,1490.655,29.59,0.0,14.8,60.0,9.4
SA1,2001-12-07 08:30:00,1503.48167,30.79,0.0,14.8,58.0,13.0
SA1,2001-12-07 09:00:00,1519.47,31.12,0.0,14.7,62.0,13.0
SA1,2001-12-07 09:30:00,1510.40667,33.72,0.0,14.0,73.0,9.4
SA1,2001-12-07 10:00:00,1507.63333,33.58,0.0,14.6,59.0,13.0
SA1,2001-12-07 10:30:00,1516.90167,29.88,0.0,15.5,57.0,14.8
SA1,2001-12-07 11:00:00,1522.70167,18.85,0.0,15.8,54.0,14.8
SA1,2001-12-07 11:30:00,1540.75667,26.45,0.0,15.5,55.0,16.6
SA1,2001-12-07 12:00:00,1499.77667,26.3,0.0,16.2,54.0,16.6
SA1,2001-12-07 12:30:00,1510.17667,26.34,0.0,15.1,64.0,16.6
SA1,2001-12-07 13:00:00,1521.92333,26.36,0.0,16.1,53.0,13.0
SA1,2001-12-07 13:30:00,1520.225,26.37,0.0,17.1,51.0,11.2
SA1,2001-12-07 14:00:00,1525.82667,26.27,0.2,17.3,50.0,13.0
SA1,2001-12-07 14:30:00,1509.41333,26.31,0.2,16.1,59.0,13.0
SA1,2001-12-07 15:00:00,1487.54167,26.15,0.4,15.6,73.0,13.0
SA1,2001-12-07 15:30:00,1460.24333,25.96,0.4,16.6,52.0,16.6
SA1,2001-12-07 16:00:00,1445.78667,26.24,0.4,17.6,47.0,16.6
SA1,2001-12-07 16:30:00,1448.1,25.36,0.4,16.9,44.0,16.6
SA1,2001-12-07 17:00:00,1432.93167,26.12,0.4,16.9,41.0,18.4
SA1,2001-12-07 17:30:00,1391.94833,25.56,0.4,17.9,36.0,16.6
SA1,2001-12-07 18:00:00,1363.43167,25.36,0.6,17.5,31.0,18.4
SA1,2001-12-07 18:30:00,1320.74,20.17,0.6,16.3,37.0,14.8
SA1,2001-12-07 19:00:00,1304.2,20.49,0.6,16.0,34.0,16.6
SA1,2001-12-07 19:30:00,1300.28167,21.54,0.6,15.6,38.0,16.6
SA1,2001-12-07 20:00:00,1299.28,22.19,0.6,14.5,43.0,14.8
SA1,2001-12-07 20:30:00,1339.46833,21.44,0.6,13.7,47.0,9.4
SA1,2001-12-07 21:00:00,1338.74667,20.11,0.6,13.0,53.0,7.6
SA1,2001-12-07 21:30:00,1325.055,23.66,0.6,12.6,55.0,9.4
SA1,2001-12-07 22:00:00,1299.05833,19.89,0.6,12.1,59.0,7.6
SA1,2001-12-07 22:30:00,1290.96333,24.41,0.6,11.6,63.0,5.4
SA1,2001-12-07 23:00:00,1306.00167,23.9,0.6,11.4,64.0,7.6
SA1,2001-12-07 23:30:00,1347.54167,26.3,0.6,10.9,69.0,7.6
SA1,2001-12-08 00:00:00,1438.72,26.28,0.6,10.7,70.0,5.4
SA1,2001-12-08 00:30:00,1420.38333,23.84,0.6,10.7,70.0,5.4
SA1,2001-12-08 01:00:00,1433.08667,24.76,0.6,10.9,68.0,1.8
SA1,2001-12-08 01:30:00,1349.33,24.7,0.6,11.2,65.0,3.6
SA1,2001-12-08 02:00:00,1235.74333,21.73,0.6,11.5,61.0,11.2
SA1,2001-12-08 02:30:00,1145.12333,18.88,0.6,11.0,66.0,1.8
SA1,2001-12-08 03:00:00,1103.135,17.49,0.6,10.6,70.0,3.6
SA1,2001-12-08 03:30:00,1059.10833,15.97,0.6,11.6,62.0,7.6
SA1,2001-12-08 04:00:00,1033.165,15.43,0.6,11.7,63.0,7.6
SA1,2001-12-08 04:30:00,1051.685,15.85,0.6,11.8,62.0,3.6
SA1,2001-12-08 05:00:00,1048.28333,15.96,0.6,11.6,63.0,3.6
SA1,2001-12-08 05:30:00,1046.115,17.62,0.6,11.1,66.0,0.0
SA1,2001-12-08 06:00:00,1075.05667,18.32,0.6,10.6,68.0,0.0
SA1,2001-12-08 06:30:00,1108.67,20.28,0.6,10.2,70.0,5.4
SA1,2001-12-08 07:00:00,1159.715,23.36,0.6,11.4,65.0,5.4
SA1,2001-12-08 07:30:00,1194.26333,25.16,0.6,12.6,56.0,7.6
SA1,2001-12-08 08:00:00,1226.765,26.42,0.6,13.3,54.0,7.6
SA1,2001-12-08 08:30:00,1261.795,28.41,0.6,14.7,47.0,9.4
SA1,2001-12-08 09:00:00,1278.56,27.87,0.6,14.4,46.0,5.4
SA1,2001-12-08 09:30:00,1282.38333,27.96,0.0,12.8,65.0,11.2
SA1,2001-12-08 10:00:00,1311.58,26.45,0.0,14.2,51.0,11.2
SA1,2001-12-08 10:30:00,1291.81167,26.3,0.0,14.5,45.0,11.2
SA1,2001-12-08 11:00:00,1294.66333,26.3,0.0,15.3,38.0,11.2
SA1,2001-12-08 11:30:00,1297.41,26.38,0.0,16.8,34.0,14.8
SA1,2001-12-08 12:00:00,1276.64667,26.17,0.0,17.4,31.0,18.4
SA1,2001-12-08 12:30:00,1277.54333,26.31,0.0,17.8,32.0,18.4
SA1,2001-12-08 13:00:00,1275.245,26.29,0.0,17.5,31.0,16.6
SA1,2001-12-08 13:30:00,1281.23167,26.39,0.0,17.8,29.0,16.6
SA1,2001-12-08 14:00:00,1269.745,24.37,0.0,18.4,26.0,16.6
SA1,2001-12-08 14:30:00,1255.69167,23.47,0.0,18.7,26.0,20.5
SA1,2001-12-08 15:00:00,1238.315,25.68,0.0,18.4,27.0,13.0
SA1,2001-12-08 15:30:00,1239.935,24.7,0.0,18.7,24.0,14.8
SA1,2001-12-08 16:00:00,1237.46,25.46,0.0,18.2,27.0,16.6
SA1,2001-12-08 16:30:00,1242.56,24.44,0.0,17.1,29.0,11.2
SA1,2001-12-08 17:00:00,1236.425,26.69,0.0,17.9,30.0,13.0
SA1,2001-12-08 17:30:00,1248.03333,26.46,0.0,17.8,32.0,11.2
SA1,2001-12-08 18:00:00,1254.55833,26.7,0.0,18.0,35.0,3.6
SA1,2001-12-08 18:30:00,1250.68833,26.41,0.0,17.3,37.0,11.2
SA1,2001-12-08 19:00:00,1223.58333,28.64,0.0,16.8,38.0,14.8
SA1,2001-12-08 19:30:00,1208.83,29.38,0.0,16.2,43.0,9.4
SA1,2001-12-08 20:00:00,1226.155,30.03,0.0,15.7,46.0,9.4
SA1,2001-12-08 20:30:00,1267.48167,27.58,0.0,15.4,44.0,11.2
SA1,2001-12-08 21:00:00,1257.27833,26.42,0.0,15.0,49.0,9.4
SA1,2001-12-08 21:30:00,1230.47667,26.38,0.0,14.6,48.0,11.2
SA1,2001-12-08 22:00:00,1207.57167,26.32,0.0,14.1,44.0,14.8
SA1,2001-12-08 22:30:00,1193.65,26.52,0.0,13.8,41.0,11.2
SA1,2001-12-08 23:00:00,1216.915,26.32,0.0,13.6,44.0,7.6
SA1,2001-12-08 23:30:00,1273.46333,33.23,0.0,13.4,45.0,5.4
SA1,2001-12-09 00:00:00,1374.345,31.27,0.0,13.2,46.0,0.0
SA1,2001-12-09 00:30:00,1375.135,28.08,0.0,13.2,43.0,7.6
SA1,2001-12-09 01:00:00,1378.64167,26.61,0.0,12.8,46.0,5.4
SA1,2001-12-09 01:30:00,1297.88333,27.2,0.0,12.7,46.0,5.4
SA1,2001-12-09 02:00:00,1209.99667,25.0,0.0,12.4,52.0,0.0
SA1,2001-12-09 02:30:00,1131.04667,21.14,0.0,12.4,51.0,7.6
SA1,2001-12-09 03:00:00,1055.69833,17.82,0.0,12.4,48.0,7.6
SA1,2001-12-09 03:30:00,1019.57667,16.59,0.0,12.2,49.0,5.4
SA1,2001-12-09 04:00:00,986.06167,15.85,0.0,11.7,56.0,0.0
SA1,2001-12-09 04:30:00,971.74167,15.47,0.0,11.6,54.0,0.0
SA1,2001-12-09 05:00:00,972.28167,15.45,0.0,11.3,56.0,0.0
SA1,2001-12-09 05:30:00,958.34167,15.88,0.0,11.1,57.0,1.8
SA1,2001-12-09 06:00:00,977.96167,16.01,0.0,11.0,58.0,5.4
SA1,2001-12-09 06:30:00,968.335,17.35,0.0,10.8,62.0,3.6
SA1,2001-12-09 07:00:00,991.25833,18.47,0.0,11.3,60.0,0.0
SA1,2001-12-09 07:30:00,1022.04833,19.05,0.0,12.5,55.0,0.0
SA1,2001-12-09 08:00:00,1046.405,23.82,0.0,14.5,49.0,1.8
SA1,2001-12-09 08:30:00,1076.6,25.85,0.0,15.3,38.0,5.4
SA1,2001-12-09 09:00:00,1126.52667,26.5,0.0,16.1,39.0,7.6
SA1,2001-12-09 09:30:00,1140.93333,27.03,0.0,17.0,39.0,11.2
SA1,2001-12-09 10:00:00,1143.98,26.37,0.0,17.4,39.0,9.4
SA1,2001-12-09 10:30:00,1171.315,26.24,0.0,17.4,37.0,11.2
SA1,2001-12-09 11:00:00,1180.53333,26.27,0.0,17.9,37.0,13.0
SA1,2001-12-09 11:30:00,1193.845,26.28,0.0,17.7,36.0,18.4
SA1,2001-12-09 12:00:00,1199.01333,26.22,0.0,17.8,37.0,18.4
SA1,2001-12-09 12:30:00,1194.48667,26.09,0.0,18.3,37.0,20.5
SA1,2001-12-09 13:00:00,1196.65167,25.83,0.0,18.1,37.0,18.4
SA1,2001-12-09 13:30:00,1192.01667,24.23,0.0,18.5,35.0,18.4
SA1,2001-12-09 14:00:00,1187.82833,22.23,0.0,19.0,34.0,20.5
SA1,2001-12-09 14:30:00,1199.355,21.79,0.0,18.3,31.0,18.4
SA1,2001-12-09 15:00:00,1194.99833,20.73,0.0,18.3,29.0,18.4
SA1,2001-12-09 15:30:00,1200.86833,20.44,0.0,18.8,34.0,14.8
SA1,2001-12-09 16:00:00,1200.28167,21.16,0.0,18.8,32.0,14.8
SA1,2001-12-09 16:30:00,1200.47667,21.2,0.0,18.6,32.0,16.6
SA1,2001-12-09 17:00:00,1180.175,24.67,0.0,18.7,33.0,14.8
SA1,2001-12-09 17:30:00,1189.18833,25.6,0.0,18.7,36.0,14.8
SA1,2001-12-09 18:00:00,1196.31667,26.08,0.0,18.6,36.0,18.4
SA1,2001-12-09 18:30:00,1188.42667,25.87,0.0,17.5,40.0,20.5
SA1,2001-12-09 19:00:00,1206.05333,26.3,0.0,17.1,41.0,16.6
SA1,2001-12-09 19:30:00,1194.97167,26.33,0.0,16.5,43.0,18.4
SA1,2001-12-09 20:00:00,1219.81833,27.23,0.0,15.6,47.0,13.0
SA1,2001-12-09 20:30:00,1266.5,26.31,0.0,15.0,52.0,9.4
SA1,2001-12-09 21:00:00,1264.95667,26.03,0.0,14.6,57.0,7.6
SA1,2001-12-09 21:30:00,1250.385,26.22,0.0,14.4,58.0,9.4
SA1,2001-12-09 22:00:00,1225.565,24.4,0.0,13.9,58.0,5.4
SA1,2001-12-09 22:30:00,1196.24,22.36,0.0,13.2,61.0,3.6
SA1,2001-12-09 23:00:00,1212.165,21.52,0.0,12.7,65.0,5.4
SA1,2001-12-09 23:30:00,1256.495,26.12,0.0,13.0,58.0,7.6
SA1,2001-12-10 00:00:00,1354.815,26.3,0.0,13.1,54.0,9.4
SA1,2001-12-10 00:30:00,1368.855,25.12,0.0,13.1,55.0,9.4
SA1,2001-12-10 01:00:00,1384.495,25.51,0.0,13.2,57.0,7.6
SA1,2001-12-10 01:30:00,1305.92,25.46,0.0,12.6,61.0,7.6
SA1,2001-12-10 02:00:00,1219.935,22.5,0.0,12.0,65.0,3.6
SA1,2001-12-10 02:30:00,1170.62667,21.04,0.0,11.9,66.0,0.0
SA1,2001-12-10 03:00:00,1108.71833,18.49,0.0,12.2,64.0,5.4
SA1,2001-12-10 03:30:00,1072.98333,18.04,0.0,13.6,61.0,13.0
SA1,2001-12-10 04:00:00,1069.42333,17.89,0.0,13.8,60.0,14.8
SA1,2001-12-10 04:30:00,1068.58833,17.73,0.0,13.7,60.0,13.0
SA1,2001-12-10 05:00:00,1082.73667,17.73,0.0,13.6,61.0,13.0
SA1,2001-12-10 05:30:00,1109.20667,25.13,0.0,12.9,64.0,7.6
SA1,2001-12-10 06:00:00,1177.25333,27.18,0.0,12.4,65.0,5.4
SA1,2001-12-10 06:30:00,1267.35167,26.21,0.0,13.0,62.0,13.0
SA1,2001-12-10 07:00:00,1387.26,26.27,0.0,13.6,58.0,11.2
SA1,2001-12-10 07:30:00,1468.27167,25.82,0.0,13.4,60.0,13.0
SA1,2001-12-10 08:00:00,1469.60333,26.44,0.0,13.4,60.0,13.0
SA1,2001-12-10 08:30:00,1473.59333,30.36,0.0,14.0,55.0,14.8
SA1,2001-12-10 09:00:00,1487.85333,30.97,0.0,15.9,39.0,20.5
SA1,2001-12-10 09:30:00,1480.58,29.19,0.0,16.3,38.0,20.5
SA1,2001-12-10 10:00:00,1484.75333,27.36,0.0,15.4,44.0,18.4
SA1,2001-12-10 10:30:00,1509.34167,27.68,0.0,15.5,39.0,24.1
SA1,2001-12-10 11:00:00,1489.91,27.4,0.0,16.7,35.0,18.4
SA1,2001-12-10 11:30:00,1506.89667,29.1,0.0,16.7,40.0,24.1
SA1,2001-12-10 12:00:00,1517.32333,26.85,0.0,16.1,46.0,22.3
SA1,2001-12-10 12:30:00,1537.31333,27.49,0.0,16.5,44.0,20.5
SA1,2001-12-10 13:00:00,1531.15833,27.78,0.0,16.1,43.0,20.5
SA1,2001-12-10 13:30:00,1513.24833,27.8,0.0,18.2,39.0,25.9
SA1,2001-12-10 14:00:00,1531.58167,28.12,0.0,17.6,40.0,25.9
SA1,2001-12-10 14:30:00,1526.64,26.39,0.0,18.0,36.0,24.1
SA1,2001-12-10 15:00:00,1511.61833,26.21,0.0,17.6,37.0,24.1
SA1,2001-12-10 15:30:00,1510.32167,29.12,0.0,18.2,34.0,20.5
SA1,2001-12-10 16:00:00,1484.21167,28.93,0.0,18.3,38.0,22.3
SA1,2001-12-10 16:30:00,1481.405,29.71,0.0,17.5,38.0,22.3
SA1,2001-12-10 17:00:00,1498.99833,26.35,0.0,17.0,42.0,22.3
SA1,2001-12-10 17:30:00,1475.94,25.47,0.0,17.3,42.0,18.4
SA1,2001-12-10 18:00:00,1439.82167,26.05,0.0,16.7,43.0,20.5
SA1,2001-12-10 18:30:00,1404.685,25.96,0.0,16.0,49.0,20.5
SA1,2001-12-10 19:00:00,1381.29167,26.27,0.0,15.8,51.0,20.5
SA1,2001-12-10 19:30:00,1391.195,26.62,0.0,15.6,52.0,25.9
SA1,2001-12-10 20:00:00,1400.05167,31.1,0.0,15.0,58.0,20.5
SA1,2001-12-10 20:30:00,1410.545,26.7,0.0,14.9,56.0,13.0
SA1,2001-12-10 21:00:00,1418.47833,25.47,0.0,14.8,55.0,16.6
SA1,2001-12-10 21:30:00,1393.10833,26.12,0.0,13.3,77.0,16.6
SA1,2001-12-10 22:00:00,1362.45,19.33,0.4,12.8,83.0,16.6
SA1,2001-12-10 22:30:00,1347.22333,27.23,0.6,13.0,80.0,11.2
SA1,2001-12-10 23:00:00,1340.93,26.02,0.6,13.3,75.0,11.2
SA1,2001-12-10 23:30:00,1373.63167,27.33,0.6,13.1,70.0,11.2
SA1,2001-12-11 00:00:00,1472.56833,26.77,0.6,13.2,73.0,9.4
SA1,2001-12-11 00:30:00,1469.98333,26.3,0.6,13.3,68.0,16.6
SA1,2001-12-11 01:00:00,1481.35333,25.59,0.6,12.2,78.0,13.0
SA1,2001-12-11 01:30:00,1407.22333,26.4,0.6,12.2,78.0,5.4
SA1,2001-12-11 02:00:00,1302.53,22.7,0.8,12.0,82.0,13.0
SA1,2001-12-11 02:30:00,1226.01333,17.56,0.8,12.3,80.0,9.4
SA1,2001-12-11 03:00:00,1175.635,16.46,0.8,12.3,81.0,7.6
SA1,2001-12-11 03:30:00,1143.96333,15.83,0.8,12.8,74.0,16.6
SA1,2001-12-11 04:00:00,1114.04833,15.44,1.2,12.2,83.0,11.2
SA1,2001-12-11 04:30:00,1117.16667,16.38,1.2,12.1,83.0,11.2
SA1,2001-12-11 05:00:00,1134.415,17.57,1.8,12.1,83.0,11.2
SA1,2001-12-11 05:30:00,1169.185,23.42,1.8,12.0,84.0,9.4
SA1,2001-12-11 06:00:00,1264.28833,26.66,2.2,12.0,83.0,9.4
SA1,2001-12-11 06:30:00,1345.78333,30.49,2.2,12.1,81.0,9.4
SA1,2001-12-11 07:00:00,1462.31167,37.24,2.2,12.3,82.0,5.4
SA1,2001-12-11 07:30:00,1525.68,24.66,2.2,12.6,78.0,9.4
SA1,2001-12-11 08:00:00,1513.84167,26.25,2.2,13.3,69.0,13.0
